Object,Property,Property split,Type,Access
IMsoDisplayUnitLabel,Font,Font,ChartFont,R_O
IMsoDisplayUnitLabel,HorizontalAlignment,Horizontal Alignment,Variant,V
IMsoDisplayUnitLabel,Left,Left,Double,V
IMsoDisplayUnitLabel,Orientation,Orientation,Variant,V
IMsoDisplayUnitLabel,Shadow,Shadow,Boolean,V
IMsoDisplayUnitLabel,Text,Text,String,V
IMsoDisplayUnitLabel,Top,Top,Double,V
IMsoDisplayUnitLabel,VerticalAlignment,Vertical Alignment,Variant,V
IMsoDisplayUnitLabel,ReadingOrder,Reading Order,Long,V
IMsoDisplayUnitLabel,AutoScaleFont,Auto Scale Font,Variant,V
IMsoDisplayUnitLabel,Interior,Interior,IMsoInterior,R_O
IMsoDisplayUnitLabel,Fill,Fill,ChartFillFormat,R_O
IMsoDisplayUnitLabel,Border,Border,IMsoBorder,R_O
IMsoDisplayUnitLabel,Name,Name,String,R_O
IMsoDisplayUnitLabel,Parent,Parent,Object,R_O
IMsoDisplayUnitLabel,IncludeInLayout,Include In Layout,Boolean,V
IMsoDisplayUnitLabel,Position,Position,XlChartElementPosition,V
IMsoDisplayUnitLabel,Format,Format,IMsoChartFormat,R_O
IMsoDisplayUnitLabel,Height,Height,Double,R_O
IMsoDisplayUnitLabel,Application,Application,Object,R_O
IMsoDisplayUnitLabel,Creator,Creator,Long,R_O
IMsoDisplayUnitLabel,Width,Width,Double,R_O
IMsoDisplayUnitLabel,Formula,Formula,String,V
IMsoDisplayUnitLabel,FormulaR1C1,Formula R1 C1,String,V
IMsoDisplayUnitLabel,FormulaLocal,Formula Local,String,V
IMsoDisplayUnitLabel,FormulaR1C1Local,Formula R1 C1 Local,String,V
IMsoDispObj,Application,Application,Object,R_O
IMsoDispObj,Creator,Creator,Long,R_O
IMsoDownBars,Name,Name,String,R_O
IMsoDownBars,Parent,Parent,Object,R_O
IMsoDownBars,Border,Border,IMsoBorder,R_O
IMsoDownBars,Interior,Interior,IMsoInterior,R_O
IMsoDownBars,Fill,Fill,ChartFillFormat,R_O
IMsoDownBars,Format,Format,IMsoChartFormat,R_O
IMsoDownBars,Application,Application,Object,R_O
IMsoDownBars,Creator,Creator,Long,R_O
IMsoDropLines,Name,Name,String,R_O
IMsoDropLines,Parent,Parent,Object,R_O
IMsoDropLines,Border,Border,IMsoBorder,R_O
IMsoDropLines,Format,Format,IMsoChartFormat,R_O
IMsoDropLines,Application,Application,Object,R_O
IMsoDropLines,Creator,Creator,Long,R_O
IMsoEnvelopeVB,Introduction,Introduction,String,V
IMsoEnvelopeVB,Item,Item,Object,R_O
IMsoEnvelopeVB,Parent,Parent,Object,R_O
IMsoEnvelopeVB,CommandBars,Command Bars,Object,R_O
IMsoErrorBars,Parent,Parent,HRESULT,R_O
IMsoErrorBars,Name,Name,HRESULT,R_O
IMsoErrorBars,Border,Border,HRESULT,R_O
IMsoErrorBars,EndStyle,End Style,HRESULT,V
IMsoErrorBars,Format,Format,HRESULT,R_O
IMsoErrorBars,Application,Application,HRESULT,R_O
IMsoErrorBars,Creator,Creator,HRESULT,R_O
IMsoEServicesDialog,ApplicationName,Application Name,String,R_O
IMsoEServicesDialog,Application,Application,Object,R_O
IMsoEServicesDialog,WebComponent,Web Component,Object,R_O
IMsoEServicesDialog,ClipArt,Clip Art,Object,R_O
IMsoFloor,Name,Name,String,R_O
IMsoFloor,Parent,Parent,Object,R_O
IMsoFloor,Border,Border,IMsoBorder,R_O
IMsoFloor,Interior,Interior,IMsoInterior,R_O
IMsoFloor,Fill,Fill,ChartFillFormat,R_O
IMsoFloor,PictureType,Picture Type,Variant,V
IMsoFloor,Thickness,Thickness,Long,V
IMsoFloor,Format,Format,IMsoChartFormat,R_O
IMsoFloor,Application,Application,Object,R_O
IMsoFloor,Creator,Creator,Long,R_O
IMsoHiLoLines,Parent,Parent,Object,R_O
IMsoHiLoLines,Name,Name,String,R_O
IMsoHiLoLines,Border,Border,IMsoBorder,R_O
IMsoHiLoLines,Format,Format,IMsoChartFormat,R_O
IMsoHiLoLines,Application,Application,Object,R_O
IMsoHiLoLines,Creator,Creator,Long,R_O
IMsoInterior,Color,Color,Variant,V
IMsoInterior,ColorIndex,Color Index,Variant,V
IMsoInterior,InvertIfNegative,Invert If Negative,Variant,V
IMsoInterior,Pattern,Pattern,Variant,V
IMsoInterior,PatternColor,Pattern Color,Variant,V
IMsoInterior,PatternColorIndex,Pattern Color Index,Variant,V
IMsoInterior,Application,Application,Object,R_O
IMsoInterior,Creator,Creator,Long,R_O
IMsoInterior,Parent,Parent,Object,R_O
IMsoLeaderLines,Border,Border,IMsoBorder,R_O
IMsoLeaderLines,Format,Format,IMsoChartFormat,R_O
IMsoLeaderLines,Application,Application,Object,R_O
IMsoLeaderLines,Creator,Creator,Long,R_O
IMsoLeaderLines,Parent,Parent,Object,R_O
IMsoLegend,Parent,Parent,Object,R_O
IMsoLegend,Name,Name,String,R_O
IMsoLegend,Border,Border,IMsoBorder,R_O
IMsoLegend,Font,Font,ChartFont,R_O
IMsoLegend,Position,Position,XlLegendPosition,V
IMsoLegend,Shadow,Shadow,Boolean,V
IMsoLegend,Height,Height,Double,V
IMsoLegend,Interior,Interior,IMsoInterior,R_O
IMsoLegend,Fill,Fill,ChartFillFormat,R_O
IMsoLegend,Left,Left,Double,V
IMsoLegend,Top,Top,Double,V
IMsoLegend,Width,Width,Double,V
IMsoLegend,AutoScaleFont,Auto Scale Font,Variant,V
IMsoLegend,IncludeInLayout,Include In Layout,Boolean,V
IMsoLegend,Format,Format,IMsoChartFormat,R_O
IMsoLegend,Application,Application,Object,R_O
IMsoLegend,Creator,Creator,Long,R_O
IMsoLegendKey,Parent,Parent,HRESULT,R_O
IMsoLegendKey,Border,Border,HRESULT,R_O
IMsoLegendKey,Interior,Interior,HRESULT,R_O
IMsoLegendKey,Fill,Fill,HRESULT,R_O
IMsoLegendKey,InvertIfNegative,Invert If Negative,HRESULT,V
IMsoLegendKey,MarkerBackgroundColor,Marker Background Color,HRESULT,V
IMsoLegendKey,MarkerBackgroundColorIndex,Marker Background Color Index,HRESULT,V
IMsoLegendKey,MarkerForegroundColor,Marker Foreground Color,HRESULT,V
IMsoLegendKey,MarkerForegroundColorIndex,Marker Foreground Color Index,HRESULT,V
IMsoLegendKey,MarkerSize,Marker Size,HRESULT,V
IMsoLegendKey,MarkerStyle,Marker Style,HRESULT,V
IMsoLegendKey,PictureType,Picture Type,HRESULT,V
IMsoLegendKey,PictureUnit,Picture Unit,HRESULT,V
IMsoLegendKey,Smooth,Smooth,HRESULT,V
IMsoLegendKey,Left,Left,HRESULT,R_O
IMsoLegendKey,Top,Top,HRESULT,R_O
IMsoLegendKey,Width,Width,HRESULT,R_O
IMsoLegendKey,Height,Height,HRESULT,R_O
IMsoLegendKey,Shadow,Shadow,HRESULT,V
IMsoLegendKey,Format,Format,HRESULT,R_O
IMsoLegendKey,Application,Application,HRESULT,R_O
IMsoLegendKey,Creator,Creator,HRESULT,R_O
IMsoLegendKey,PictureUnit2,Picture Unit2,HRESULT,V
IMsoOleAccDispObj,Application,Application,Object,R_O
IMsoOleAccDispObj,Creator,Creator,Long,R_O
IMsoPlotArea,Name,Name,String,R_O
IMsoPlotArea,Parent,Parent,Object,R_O
IMsoPlotArea,Border,Border,IMsoBorder,R_O
IMsoPlotArea,Height,Height,Double,V
IMsoPlotArea,Interior,Interior,IMsoInterior,R_O
IMsoPlotArea,Fill,Fill,ChartFillFormat,R_O
IMsoPlotArea,Left,Left,Double,V
IMsoPlotArea,Top,Top,Double,V
IMsoPlotArea,Width,Width,Double,V
IMsoPlotArea,InsideLeft,Inside Left,Double,V
IMsoPlotArea,InsideTop,Inside Top,Double,V
IMsoPlotArea,InsideWidth,Inside Width,Double,V
IMsoPlotArea,InsideHeight,Inside Height,Double,V
IMsoPlotArea,Position,Position,XlChartElementPosition,V
IMsoPlotArea,Format,Format,IMsoChartFormat,R_O
IMsoPlotArea,Application,Application,Object,R_O
IMsoPlotArea,Creator,Creator,Long,R_O
IMsoSeries,Parent,Parent,HRESULT,R_O
IMsoSeries,AxisGroup,Axis Group,HRESULT,V
IMsoSeries,Border,Border,HRESULT,R_O
IMsoSeries,ErrorBars,Error Bars,HRESULT,R_O
IMsoSeries,Explosion,Explosion,HRESULT,V
IMsoSeries,Formula,Formula,HRESULT,V
IMsoSeries,FormulaLocal,Formula Local,HRESULT,V
IMsoSeries,FormulaR1C1,Formula R1 C1,HRESULT,V
IMsoSeries,FormulaR1C1Local,Formula R1 C1 Local,HRESULT,V
IMsoSeries,HasDataLabels,Has Data Labels,HRESULT,V
IMsoSeries,HasErrorBars,Has Error Bars,HRESULT,V
IMsoSeries,Interior,Interior,HRESULT,R_O
IMsoSeries,Fill,Fill,HRESULT,R_O
IMsoSeries,InvertIfNegative,Invert If Negative,HRESULT,V
IMsoSeries,MarkerBackgroundColor,Marker Background Color,HRESULT,V
IMsoSeries,MarkerBackgroundColorIndex,Marker Background Color Index,HRESULT,V
IMsoSeries,MarkerForegroundColor,Marker Foreground Color,HRESULT,V
IMsoSeries,MarkerForegroundColorIndex,Marker Foreground Color Index,HRESULT,V
IMsoSeries,MarkerSize,Marker Size,HRESULT,V
IMsoSeries,MarkerStyle,Marker Style,HRESULT,V
IMsoSeries,Name,Name,HRESULT,V
IMsoSeries,PictureType,Picture Type,HRESULT,V
IMsoSeries,PictureUnit,Picture Unit,HRESULT,V
IMsoSeries,PlotOrder,Plot Order,HRESULT,V
IMsoSeries,Smooth,Smooth,HRESULT,V
IMsoSeries,Type,Type,HRESULT,V
IMsoSeries,ChartType,Chart Type,HRESULT,V
IMsoSeries,Values,Values,HRESULT,V
IMsoSeries,XValues,X Values,HRESULT,V
IMsoSeries,BubbleSizes,Bubble Sizes,HRESULT,V
IMsoSeries,BarShape,Bar Shape,HRESULT,V
IMsoSeries,ApplyPictToSides,Apply Pict To Sides,HRESULT,V
IMsoSeries,ApplyPictToFront,Apply Pict To Front,HRESULT,V
IMsoSeries,ApplyPictToEnd,Apply Pict To End,HRESULT,V
IMsoSeries,Has3DEffect,Has3 D Effect,HRESULT,V
IMsoSeries,Shadow,Shadow,HRESULT,V
IMsoSeries,HasLeaderLines,Has Leader Lines,HRESULT,V
IMsoSeries,LeaderLines,Leader Lines,HRESULT,R_O
IMsoSeries,Format,Format,HRESULT,R_O
IMsoSeries,Application,Application,HRESULT,R_O
IMsoSeries,Creator,Creator,HRESULT,R_O
IMsoSeries,PictureUnit2,Picture Unit2,HRESULT,V
IMsoSeries,PlotColorIndex,Plot Color Index,HRESULT,R_O
IMsoSeries,InvertColor,Invert Color,HRESULT,V
IMsoSeries,InvertColorIndex,Invert Color Index,HRESULT,V
IMsoSeries,IsFiltered,Is Filtered,HRESULT,V
IMsoSeries,ParentDataLabelOption,Parent Data Label Option,HRESULT,V
IMsoSeries,QuartileCalculationInclusiveMedian,Quartile Calculation Inclusive Median,HRESULT,V
IMsoSeries,ValueSortOrder,Value Sort Order,HRESULT,V
IMsoSeries,GeoProjectionType,Geo Projection Type,HRESULT,V
IMsoSeries,GeoMappingLevel,Geo Mapping Level,HRESULT,V
IMsoSeries,RegionLabelOption,Region Label Option,HRESULT,V
IMsoSeries,SeriesColorGradientStyle,Series Color Gradient Style,HRESULT,V
IMsoSeries,SeriesColorMinGradientStop,Series Color Min Gradient Stop,HRESULT,R_O
IMsoSeries,SeriesColorMidGradientStop,Series Color Mid Gradient Stop,HRESULT,R_O
IMsoSeries,SeriesColorMaxGradientStop,Series Color Max Gradient Stop,HRESULT,R_O
IMsoSeriesLines,Name,Name,String,R_O
IMsoSeriesLines,Parent,Parent,Object,R_O
IMsoSeriesLines,Border,Border,IMsoBorder,R_O
IMsoSeriesLines,Format,Format,IMsoChartFormat,R_O
IMsoSeriesLines,Application,Application,Object,R_O
IMsoSeriesLines,Creator,Creator,Long,R_O
IMsoTickLabels,Parent,Parent,Object,R_O
IMsoTickLabels,Font,Font,ChartFont,R_O
IMsoTickLabels,Name,Name,String,R_O
IMsoTickLabels,NumberFormat,Number Format,String,V
IMsoTickLabels,NumberFormatLinked,Number Format Linked,Boolean,V
IMsoTickLabels,NumberFormatLocal,Number Format Local,Variant,V
IMsoTickLabels,Orientation,Orientation,XlTickLabelOrientation,V
IMsoTickLabels,ReadingOrder,Reading Order,Long,V
IMsoTickLabels,AutoScaleFont,Auto Scale Font,Variant,V
IMsoTickLabels,Depth,Depth,Long,R_O
IMsoTickLabels,Offset,Offset,Long,V
IMsoTickLabels,Alignment,Alignment,Long,V
IMsoTickLabels,MultiLevel,Multi Level,Boolean,V
IMsoTickLabels,Format,Format,IMsoChartFormat,R_O
IMsoTickLabels,Application,Application,Object,R_O
IMsoTickLabels,Creator,Creator,Long,R_O
IMsoTrendline,Parent,Parent,HRESULT,R_O
IMsoTrendline,Backward,Backward,HRESULT,V
IMsoTrendline,Border,Border,HRESULT,R_O
IMsoTrendline,DataLabel,Data Label,HRESULT,R_O
IMsoTrendline,DisplayEquation,Display Equation,HRESULT,V
IMsoTrendline,DisplayRSquared,Display R Squared,HRESULT,V
IMsoTrendline,Forward,Forward,HRESULT,V
IMsoTrendline,Index,Index,HRESULT,R_O
IMsoTrendline,Intercept,Intercept,HRESULT,V
IMsoTrendline,InterceptIsAuto,Intercept Is Auto,HRESULT,V
IMsoTrendline,Name,Name,HRESULT,V
IMsoTrendline,NameIsAuto,Name Is Auto,HRESULT,V
IMsoTrendline,Order,Order,HRESULT,V
IMsoTrendline,Period,Period,HRESULT,V
IMsoTrendline,Type,Type,HRESULT,V
IMsoTrendline,Format,Format,HRESULT,R_O
IMsoTrendline,Application,Application,HRESULT,R_O
IMsoTrendline,Creator,Creator,HRESULT,R_O
IMsoTrendline,Backward2,Backward2,HRESULT,V
IMsoTrendline,Forward2,Forward2,HRESULT,V
IMsoUpBars,Name,Name,String,R_O
IMsoUpBars,Parent,Parent,Object,R_O
IMsoUpBars,Border,Border,IMsoBorder,R_O
IMsoUpBars,Interior,Interior,IMsoInterior,R_O
IMsoUpBars,Fill,Fill,ChartFillFormat,R_O
IMsoUpBars,Format,Format,IMsoChartFormat,R_O
IMsoUpBars,Application,Application,Object,R_O
IMsoUpBars,Creator,Creator,Long,R_O
IMsoWalls,Name,Name,String,R_O
IMsoWalls,Parent,Parent,Object,R_O
IMsoWalls,Border,Border,IMsoBorder,R_O
IMsoWalls,Interior,Interior,IMsoInterior,R_O
IMsoWalls,Fill,Fill,ChartFillFormat,R_O
IMsoWalls,PictureType,Picture Type,Variant,V
IMsoWalls,PictureUnit,Picture Unit,Variant,V
IMsoWalls,Thickness,Thickness,Long,V
IMsoWalls,Format,Format,IMsoChartFormat,R_O
IMsoWalls,Application,Application,Object,R_O
IMsoWalls,Creator,Creator,Long,R_O
IRibbonControl,Id,Id,String,R_O
IRibbonControl,Context,Context,Object,R_O
IRibbonControl,Tag,Tag,String,R_O
ISensitivityLabel,Application,Application,Object,R_O
ISensitivityLabel,Creator,Creator,Long,R_O
ISensitivityLabel,Parent,Parent,Object,R_O
LabelInfo,Application,Application,Object,R_O
LabelInfo,Creator,Creator,Long,R_O
LabelInfo,LabelId,Label Id,String,V
LabelInfo,LabelName,Label Name,String,V
LabelInfo,AssignmentMethod,Assignment Method,MsoAssignmentMethod,V
LabelInfo,Justification,Justification,String,V
LabelInfo,IsEnabled,Is Enabled,Boolean,V
LabelInfo,SetDate,Set Date,String,V
LabelInfo,SiteId,Site Id,String,V
LabelInfo,ActionId,Action Id,String,V
LabelInfo,ContentBits,Content Bits,Long,V
LanguageSettings,Application,Application,Object,R_O
LanguageSettings,Creator,Creator,Long,R_O
LanguageSettings,LanguageID,Language ID,Long,R_O
LanguageSettings,LanguagePreferredForEditing,Language Preferred For Editing,Boolean,R_O
LanguageSettings,Parent,Parent,Object,R_O
LegendEntries,Parent,Parent,HRESULT,R_O
LegendEntries,Count,Count,HRESULT,R_O
LegendEntries,Application,Application,HRESULT,R_O
LegendEntries,Creator,Creator,HRESULT,R_O
LegendEntries,_Default,_Default,HRESULT,R_O
LegendEntry,Parent,Parent,HRESULT,R_O
LegendEntry,Font,Font,HRESULT,R_O
LegendEntry,Index,Index,HRESULT,R_O
LegendEntry,LegendKey,Legend Key,HRESULT,R_O
LegendEntry,AutoScaleFont,Auto Scale Font,HRESULT,V
LegendEntry,Left,Left,HRESULT,R_O
LegendEntry,Top,Top,HRESULT,R_O
LegendEntry,Width,Width,HRESULT,R_O
LegendEntry,Height,Height,HRESULT,R_O
LegendEntry,Format,Format,HRESULT,R_O
LegendEntry,Application,Application,HRESULT,R_O
LegendEntry,Creator,Creator,HRESULT,R_O
LineFormat,Application,Application,Object,R_O
LineFormat,Creator,Creator,Long,R_O
LineFormat,Parent,Parent,Object,R_O
LineFormat,BackColor,Back Color,ColorFormat,V
LineFormat,BeginArrowheadLength,Begin Arrowhead Length,MsoArrowheadLength,V
LineFormat,BeginArrowheadStyle,Begin Arrowhead Style,MsoArrowheadStyle,V
LineFormat,BeginArrowheadWidth,Begin Arrowhead Width,MsoArrowheadWidth,V
LineFormat,DashStyle,Dash Style,MsoLineDashStyle,V
LineFormat,EndArrowheadLength,End Arrowhead Length,MsoArrowheadLength,V
LineFormat,EndArrowheadStyle,End Arrowhead Style,MsoArrowheadStyle,V
LineFormat,EndArrowheadWidth,End Arrowhead Width,MsoArrowheadWidth,V
LineFormat,ForeColor,Fore Color,ColorFormat,V
LineFormat,Pattern,Pattern,MsoPatternType,V
LineFormat,Style,Style,MsoLineStyle,V
LineFormat,Transparency,Transparency,Single,V
LineFormat,Visible,Visible,MsoTriState,V
LineFormat,Weight,Weight,Single,V
LineFormat,InsetPen,Inset Pen,MsoTriState,V
MetaProperties,Application,Application,Object,R_O
MetaProperties,Creator,Creator,Long,R_O
MetaProperties,Item,Item,MetaProperty,R_O
MetaProperties,Count,Count,Long,R_O
MetaProperties,Parent,Parent,Object,R_O
MetaProperties,SchemaXml,Schema Xml,String,R_O
MetaProperties,_NewEnum,_New Enum,IUnknown,R_O
MetaProperty,Application,Application,Object,R_O
MetaProperty,Creator,Creator,Long,R_O
MetaProperty,Value,Value,Variant,V
MetaProperty,Name,Name,String,R_O
MetaProperty,Id,Id,String,R_O
MetaProperty,IsReadOnly,Is Read Only,Boolean,R_O
MetaProperty,IsRequired,Is Required,Boolean,R_O
MetaProperty,Type,Type,MsoMetaPropertyType,R_O
MetaProperty,Parent,Parent,Object,R_O
Model3DFormat,Application,Application,Object,R_O
Model3DFormat,Creator,Creator,Long,R_O
Model3DFormat,Parent,Parent,Object,R_O
Model3DFormat,AutoFit,Auto Fit,MsoTriState,V
Model3DFormat,RotationX,Rotation X,Single,V
Model3DFormat,RotationY,Rotation Y,Single,V
Model3DFormat,RotationZ,Rotation Z,Single,V
Model3DFormat,FieldOfView,Field Of View,Single,V
Model3DFormat,CameraPositionX,Camera Position X,Single,V
Model3DFormat,CameraPositionY,Camera Position Y,Single,V
Model3DFormat,CameraPositionZ,Camera Position Z,Single,V
Model3DFormat,LookAtPointX,Look At Point X,Single,V
Model3DFormat,LookAtPointY,Look At Point Y,Single,V
Model3DFormat,LookAtPointZ,Look At Point Z,Single,V
MsoDebugOptions,Application,Application,Object,R_O
MsoDebugOptions,Creator,Creator,Long,R_O
MsoDebugOptions,OutputToDebugger,Output To Debugger,Boolean,V
MsoDebugOptions,OutputToFile,Output To File,Boolean,V
MsoDebugOptions,OutputToMessageBox,Output To Message Box,Boolean,V
MsoDebugOptions,UnitTestManager,Unit Test Manager,IUnknown,R_O
MsoDebugOptions_UT,Application,Application,Object,R_O
MsoDebugOptions_UT,Creator,Creator,Long,R_O
MsoDebugOptions_UT,Name,Name,String,R_O
MsoDebugOptions_UT,CollectionName,Collection Name,String,R_O
MsoDebugOptions_UTManager,Application,Application,Object,R_O
MsoDebugOptions_UTManager,Creator,Creator,Long,R_O
MsoDebugOptions_UTManager,UnitTests,Unit Tests,MsoDebugOptions_UTs,R_O
MsoDebugOptions_UTManager,ReportErrors,Report Errors,Boolean,V
MsoDebugOptions_UTRunResult,Application,Application,Object,R_O
MsoDebugOptions_UTRunResult,Creator,Creator,Long,R_O
MsoDebugOptions_UTRunResult,Passed,Passed,Boolean,R_O
MsoDebugOptions_UTRunResult,ErrorString,Error String,String,R_O
MsoDebugOptions_UTs,Application,Application,Object,R_O
MsoDebugOptions_UTs,Creator,Creator,Long,R_O
MsoDebugOptions_UTs,Item,Item,MsoDebugOptions_UT,R_O
MsoDebugOptions_UTs,Count,Count,Long,R_O
MsoDebugOptions_UTs,_NewEnum,_New Enum,IUnknown,R_O
MsoEnvelope,Introduction,Introduction,String,V
MsoEnvelope,Item,Item,Object,R_O
MsoEnvelope,Parent,Parent,Object,R_O
MsoEnvelope,CommandBars,Command Bars,Object,R_O
NewFile,Application,Application,Object,R_O
NewFile,Creator,Creator,Long,R_O
ODSOColumn,Application,Application,Object,R_O
ODSOColumn,Creator,Creator,Long,R_O
ODSOColumn,Index,Index,Long,R_O
ODSOColumn,Name,Name,String,R_O
ODSOColumn,Parent,Parent,Object,R_O
ODSOColumn,Value,Value,String,R_O
ODSOColumns,Application,Application,Object,R_O
ODSOColumns,Creator,Creator,Long,R_O
ODSOColumns,Count,Count,Long,R_O
ODSOColumns,Parent,Parent,Object,R_O
ODSOFilter,Application,Application,Object,R_O
ODSOFilter,Creator,Creator,Long,R_O
ODSOFilter,Index,Index,Long,R_O
ODSOFilter,Parent,Parent,Object,R_O
ODSOFilter,Column,Column,String,V
ODSOFilter,Comparison,Comparison,MsoFilterComparison,V
ODSOFilter,CompareTo,Compare To,String,V
ODSOFilter,Conjunction,Conjunction,MsoFilterConjunction,V
ODSOFilters,Application,Application,Object,R_O
ODSOFilters,Creator,Creator,Long,R_O
ODSOFilters,Count,Count,Long,R_O
ODSOFilters,Parent,Parent,Object,R_O
OfficeDataSourceObject,ConnectString,Connect String,String,V
OfficeDataSourceObject,Table,Table,String,V
OfficeDataSourceObject,DataSource,Data Source,String,V
OfficeDataSourceObject,Columns,Columns,Object,R_O
OfficeDataSourceObject,RowCount,Row Count,Long,R_O
OfficeDataSourceObject,Filters,Filters,Object,R_O
OfficeTheme,Application,Application,Object,R_O
OfficeTheme,Creator,Creator,Long,R_O
OfficeTheme,Parent,Parent,Object,R_O
OfficeTheme,ThemeColorScheme,Theme Color Scheme,ThemeColorScheme,R_O
OfficeTheme,ThemeFontScheme,Theme Font Scheme,ThemeFontScheme,R_O
OfficeTheme,ThemeEffectScheme,Theme Effect Scheme,ThemeEffectScheme,R_O
ParagraphFormat2,Application,Application,Object,R_O
ParagraphFormat2,Creator,Creator,Long,R_O
ParagraphFormat2,Parent,Parent,Object,R_O
ParagraphFormat2,Alignment,Alignment,MsoParagraphAlignment,V
ParagraphFormat2,BaselineAlignment,Baseline Alignment,MsoBaselineAlignment,V
ParagraphFormat2,Bullet,Bullet,BulletFormat2,R_O
ParagraphFormat2,FarEastLineBreakLevel,Far East Line Break Level,MsoTriState,V
ParagraphFormat2,FirstLineIndent,First Line Indent,Single,V
ParagraphFormat2,HangingPunctuation,Hanging Punctuation,MsoTriState,V
ParagraphFormat2,IndentLevel,Indent Level,Long,V
ParagraphFormat2,LeftIndent,Left Indent,Single,V
ParagraphFormat2,LineRuleAfter,Line Rule After,MsoTriState,V
ParagraphFormat2,LineRuleBefore,Line Rule Before,MsoTriState,V
ParagraphFormat2,LineRuleWithin,Line Rule Within,MsoTriState,V
ParagraphFormat2,RightIndent,Right Indent,Single,V
ParagraphFormat2,SpaceAfter,Space After,Single,V
ParagraphFormat2,SpaceBefore,Space Before,Single,V
ParagraphFormat2,SpaceWithin,Space Within,Single,V
ParagraphFormat2,TabStops,Tab Stops,TabStops2,R_O
ParagraphFormat2,TextDirection,Text Direction,MsoTextDirection,V
ParagraphFormat2,WordWrap,Word Wrap,MsoTriState,V
Permission,Application,Application,Object,R_O
Permission,Creator,Creator,Long,R_O
Permission,Item,Item,UserPermission,R_O
Permission,Count,Count,Long,R_O
Permission,EnableTrustedBrowser,Enable Trusted Browser,Boolean,V
Permission,Parent,Parent,Object,R_O
Permission,Enabled,Enabled,Boolean,V
Permission,RequestPermissionURL,Request Permission URL,String,V
Permission,PolicyName,Policy Name,String,R_O
Permission,PolicyDescription,Policy Description,String,R_O
Permission,StoreLicenses,Store Licenses,Boolean,V
Permission,DocumentAuthor,Document Author,String,V
Permission,PermissionFromPolicy,Permission From Policy,Boolean,R_O
Permission,_NewEnum,_New Enum,IUnknown,R_O
Permission,DoubleKeyEncryptionUrl,Double Key Encryption Url,String,V
Permission,SensitivityLabelId,Sensitivity Label Id,String,V
PickerDialog,Application,Application,Object,R_O
PickerDialog,Creator,Creator,Long,R_O
PickerDialog,DataHandlerId,Data Handler Id,String,V
PickerDialog,Title,Title,String,V
PickerDialog,Properties,Properties,PickerProperties,R_O
PickerField,Application,Application,Object,R_O
PickerField,Creator,Creator,Long,R_O
PickerField,Name,Name,String,R_O
PickerField,Type,Type,MsoPickerField,R_O
PickerField,IsHidden,Is Hidden,Boolean,R_O
PickerFields,Application,Application,Object,R_O
PickerFields,Creator,Creator,Long,R_O
PickerFields,Item,Item,PickerField,R_O
PickerFields,Count,Count,Long,R_O
PickerFields,_NewEnum,_New Enum,IUnknown,R_O
PickerProperties,Application,Application,Object,R_O
PickerProperties,Creator,Creator,Long,R_O
PickerProperties,Item,Item,PickerProperty,R_O
PickerProperties,Count,Count,Long,R_O
PickerProperties,_NewEnum,_New Enum,IUnknown,R_O
PickerProperty,Application,Application,Object,R_O
PickerProperty,Creator,Creator,Long,R_O
PickerProperty,Id,Id,String,R_O
PickerProperty,Value,Value,Variant,R_O
PickerProperty,Type,Type,MsoPickerField,R_O
PickerResult,Application,Application,Object,R_O
PickerResult,Creator,Creator,Long,R_O
PickerResult,Id,Id,String,R_O
PickerResult,DisplayName,Display Name,String,V
PickerResult,Type,Type,String,V
PickerResult,SIPId,SIP Id,String,V
PickerResult,ItemData,Item Data,Variant,V
PickerResult,SubItems,Sub Items,Variant,V
PickerResult,DuplicateResults,Duplicate Results,Variant,R_O
PickerResult,Fields,Fields,PickerFields,V
PickerResults,Application,Application,Object,R_O
PickerResults,Creator,Creator,Long,R_O
PickerResults,Item,Item,PickerResult,R_O
PickerResults,Count,Count,Long,R_O
PickerResults,_NewEnum,_New Enum,IUnknown,R_O
PictureEffect,Application,Application,Object,R_O
PictureEffect,Creator,Creator,Long,R_O
PictureEffect,Type,Type,MsoPictureEffectType,R_O
PictureEffect,Position,Position,Long,V
PictureEffect,EffectParameters,Effect Parameters,EffectParameters,R_O
PictureEffect,Visible,Visible,MsoTriState,V
PictureEffects,Application,Application,Object,R_O
PictureEffects,Creator,Creator,Long,R_O
PictureEffects,Item,Item,PictureEffect,R_O
PictureEffects,Count,Count,Long,R_O
PictureEffects,_NewEnum,_New Enum,IUnknown,R_O
PictureFormat,Application,Application,Object,R_O
PictureFormat,Creator,Creator,Long,R_O
PictureFormat,Parent,Parent,Object,R_O
PictureFormat,Brightness,Brightness,Single,V
PictureFormat,ColorType,Color Type,MsoPictureColorType,V
PictureFormat,Contrast,Contrast,Single,V
PictureFormat,CropBottom,Crop Bottom,Single,V
PictureFormat,CropLeft,Crop Left,Single,V
PictureFormat,CropRight,Crop Right,Single,V
PictureFormat,CropTop,Crop Top,Single,V
PictureFormat,TransparencyColor,Transparency Color,MsoRGBType,V
PictureFormat,TransparentBackground,Transparent Background,MsoTriState,V
PictureFormat,Crop,Crop,Crop,R_O
Points,Parent,Parent,HRESULT,R_O
Points,Count,Count,HRESULT,R_O
Points,Application,Application,HRESULT,R_O
Points,Creator,Creator,HRESULT,R_O
Points,_Default,_Default,HRESULT,R_O
