Object,Property,Property split,Type,Access
AddIn,Application,Application,Application,R_O
AddIn,Creator,Creator,Long,R_O
AddIn,Parent,Parent,Object,R_O
AddIn,Name,Name,String,R_O
AddIn,Index,Index,Long,R_O
AddIn,Path,Path,String,R_O
AddIn,Installed,Installed,Boolean,V
AddIn,Compiled,Compiled,Boolean,R_O
AddIn,Autoload,Autoload,Boolean,R_O
AddIns,Application,Application,Application,R_O
AddIns,Creator,Creator,Long,R_O
AddIns,Parent,Parent,Object,R_O
AddIns,_NewEnum,_New Enum,IUnknown,R_O
AddIns,Count,Count,Long,R_O
Adjustments,Application,Application,Application,R_O
Adjustments,Creator,Creator,Long,R_O
Adjustments,Parent,Parent,Object,R_O
Adjustments,Count,Count,Long,R_O
Adjustments,Item,Item,Single,V
Application,Application,Application,Application,R_O
Application,Creator,Creator,Long,R_O
Application,Parent,Parent,Object,R_O
Application,Name,Name,String,R_O
Application,Documents,Documents,Documents,R_O
Application,Windows,Windows,Windows,R_O
Application,ActiveDocument,Active Document,Document,R_O
Application,ActiveWindow,Active Window,Window,R_O
Application,Selection,Selection,Selection,R_O
Application,WordBasic,Word Basic,Object,R_O
Application,RecentFiles,Recent Files,RecentFiles,R_O
Application,NormalTemplate,Normal Template,Template,R_O
Application,System,System,System,R_O
Application,AutoCorrect,Auto Correct,AutoCorrect,R_O
Application,FontNames,Font Names,FontNames,R_O
Application,LandscapeFontNames,Landscape Font Names,FontNames,R_O
Application,PortraitFontNames,Portrait Font Names,FontNames,R_O
Application,Languages,Languages,Languages,R_O
Application,Browser,Browser,Browser,R_O
Application,FileConverters,File Converters,FileConverters,R_O
Application,MailingLabel,Mailing Label,MailingLabel,R_O
Application,Dialogs,Dialogs,Dialogs,R_O
Application,CaptionLabels,Caption Labels,CaptionLabels,R_O
Application,AutoCaptions,Auto Captions,AutoCaptions,R_O
Application,AddIns,Add Ins,AddIns,R_O
Application,Visible,Visible,Boolean,V
Application,Version,Version,String,R_O
Application,ScreenUpdating,Screen Updating,Boolean,V
Application,PrintPreview,Print Preview,Boolean,V
Application,Tasks,Tasks,Tasks,R_O
Application,SpecialMode,Special Mode,Boolean,R_O
Application,UsableWidth,Usable Width,Long,R_O
Application,UsableHeight,Usable Height,Long,R_O
Application,MathCoprocessorAvailable,Math Coprocessor Available,Boolean,R_O
Application,MouseAvailable,Mouse Available,Boolean,R_O
Application,International,International,Variant,R_O
Application,Build,Build,String,R_O
Application,CapsLock,Caps Lock,Boolean,R_O
Application,NumLock,Num Lock,Boolean,R_O
Application,UserName,User Name,String,V
Application,UserInitials,User Initials,String,V
Application,UserAddress,User Address,String,V
Application,MacroContainer,Macro Container,Object,R_O
Application,DisplayRecentFiles,Display Recent Files,Boolean,V
Application,CommandBars,Command Bars,CommandBars,R_O
Application,SynonymInfo,Synonym Info,SynonymInfo,R_O
Application,VBE,VBE,VBE,R_O
Application,DefaultSaveFormat,Default Save Format,String,V
Application,ListGalleries,List Galleries,ListGalleries,R_O
Application,ActivePrinter,Active Printer,String,V
Application,Templates,Templates,Templates,R_O
Application,CustomizationContext,Customization Context,Object,V
Application,KeyBindings,Key Bindings,KeyBindings,R_O
Application,KeysBoundTo,Keys Bound To,KeysBoundTo,R_O
Application,FindKey,Find Key,KeyBinding,R_O
Application,Caption,Caption,String,V
Application,Path,Path,String,R_O
Application,DisplayScrollBars,Display Scroll Bars,Boolean,V
Application,StartupPath,Startup Path,String,V
Application,BackgroundSavingStatus,Background Saving Status,Long,R_O
Application,BackgroundPrintingStatus,Background Printing Status,Long,R_O
Application,Left,Left,Long,V
Application,Top,Top,Long,V
Application,Width,Width,Long,V
Application,Height,Height,Long,V
Application,WindowState,Window State,WdWindowState,V
Application,DisplayAutoCompleteTips,Display Auto Complete Tips,Boolean,V
Application,Options,Options,Options,R_O
Application,DisplayAlerts,Display Alerts,WdAlertLevel,V
Application,CustomDictionaries,Custom Dictionaries,Dictionaries,R_O
Application,PathSeparator,Path Separator,String,R_O
Application,StatusBar,Status Bar,String,W_O
Application,MAPIAvailable,MAPI Available,Boolean,R_O
Application,DisplayScreenTips,Display Screen Tips,Boolean,V
Application,EnableCancelKey,Enable Cancel Key,WdEnableCancelKey,V
Application,UserControl,User Control,Boolean,R_O
Application,MailSystem,Mail System,WdMailSystem,R_O
Application,DefaultTableSeparator,Default Table Separator,String,V
Application,ShowVisualBasicEditor,Show Visual Basic Editor,Boolean,V
Application,BrowseExtraFileTypes,Browse Extra File Types,String,V
Application,IsObjectValid,Is Object Valid,Boolean,R_O
Application,HangulHanjaDictionaries,Hangul Hanja Dictionaries,HangulHanjaConversionDictionaries,R_O
Application,MailMessage,Mail Message,MailMessage,R_O
Application,FocusInMailHeader,Focus In Mail Header,Boolean,R_O
Application,EmailOptions,Email Options,EmailOptions,R_O
Application,Language,Language,MsoLanguageID,R_O
Application,COMAddIns,COM Add Ins,COMAddIns,R_O
Application,CheckLanguage,Check Language,Boolean,V
Application,LanguageSettings,Language Settings,LanguageSettings,R_O
Application,FeatureInstall,Feature Install,MsoFeatureInstall,V
Application,AutomationSecurity,Automation Security,MsoAutomationSecurity,V
Application,FileDialog,File Dialog,FileDialog,R_O
Application,EmailTemplate,Email Template,String,V
Application,NewDocument,New Document,NewFile,R_O
Application,ShowStartupDialog,Show Startup Dialog,Boolean,V
Application,AutoCorrectEmail,Auto Correct Email,AutoCorrect,R_O
Application,TaskPanes,Task Panes,TaskPanes,R_O
Application,DefaultLegalBlackline,Default Legal Blackline,Boolean,V
Application,XMLNamespaces,XML Namespaces,XMLNamespaces,R_O
Application,ArbitraryXMLSupportAvailable,Arbitrary XML Support Available,Boolean,R_O
Application,Bibliography,Bibliography,Bibliography,R_O
Application,ShowStylePreviews,Show Style Previews,Boolean,V
Application,RestrictLinkedStyles,Restrict Linked Styles,Boolean,V
Application,OMathAutoCorrect,O Math Auto Correct,OMathAutoCorrect,R_O
Application,DisplayDocumentInformationPanel,Display Document Information Panel,Boolean,V
Application,Assistance,Assistance,IAssistance,R_O
Application,OpenAttachmentsInFullScreen,Open Attachments In Full Screen,Boolean,V
Application,ActiveEncryptionSession,Active Encryption Session,Long,R_O
Application,DontResetInsertionPointProperties,Dont Reset Insertion Point Properties,Boolean,V
Application,SmartArtLayouts,Smart Art Layouts,SmartArtLayouts,R_O
Application,SmartArtQuickStyles,Smart Art Quick Styles,SmartArtQuickStyles,R_O
Application,SmartArtColors,Smart Art Colors,SmartArtColors,R_O
Application,UndoRecord,Undo Record,UndoRecord,R_O
Application,PickerDialog,Picker Dialog,PickerDialog,R_O
Application,ProtectedViewWindows,Protected View Windows,ProtectedViewWindows,R_O
Application,ActiveProtectedViewWindow,Active Protected View Window,ProtectedViewWindow,R_O
Application,IsSandboxed,Is Sandboxed,Boolean,R_O
Application,FileValidation,File Validation,MsoFileValidationMode,V
Application,ChartDataPointTrack,Chart Data Point Track,Boolean,V
Application,ShowAnimation,Show Animation,Boolean,V
Application,SensitivityLabelPolicy,Sensitivity Label Policy,SensitivityLabelPolicy,R_O
AutoCaption,Application,Application,Application,R_O
AutoCaption,Creator,Creator,Long,R_O
AutoCaption,Parent,Parent,Object,R_O
AutoCaption,Name,Name,String,R_O
AutoCaption,AutoInsert,Auto Insert,Boolean,V
AutoCaption,Index,Index,Long,R_O
AutoCaption,CaptionLabel,Caption Label,Variant,V
AutoCaptions,Application,Application,Application,R_O
AutoCaptions,Creator,Creator,Long,R_O
AutoCaptions,Parent,Parent,Object,R_O
AutoCaptions,_NewEnum,_New Enum,IUnknown,R_O
AutoCaptions,Count,Count,Long,R_O
AutoCorrect,Application,Application,Application,R_O
AutoCorrect,Creator,Creator,Long,R_O
AutoCorrect,Parent,Parent,Object,R_O
AutoCorrect,CorrectDays,Correct Days,Boolean,V
AutoCorrect,CorrectInitialCaps,Correct Initial Caps,Boolean,V
AutoCorrect,CorrectSentenceCaps,Correct Sentence Caps,Boolean,V
AutoCorrect,ReplaceText,Replace Text,Boolean,V
AutoCorrect,Entries,Entries,AutoCorrectEntries,R_O
AutoCorrect,FirstLetterExceptions,First Letter Exceptions,FirstLetterExceptions,R_O
AutoCorrect,FirstLetterAutoAdd,First Letter Auto Add,Boolean,V
AutoCorrect,TwoInitialCapsExceptions,Two Initial Caps Exceptions,TwoInitialCapsExceptions,R_O
AutoCorrect,TwoInitialCapsAutoAdd,Two Initial Caps Auto Add,Boolean,V
AutoCorrect,CorrectCapsLock,Correct Caps Lock,Boolean,V
AutoCorrect,CorrectHangulAndAlphabet,Correct Hangul And Alphabet,Boolean,V
AutoCorrect,HangulAndAlphabetExceptions,Hangul And Alphabet Exceptions,HangulAndAlphabetExceptions,R_O
AutoCorrect,HangulAndAlphabetAutoAdd,Hangul And Alphabet Auto Add,Boolean,V
AutoCorrect,ReplaceTextFromSpellingChecker,Replace Text From Spelling Checker,Boolean,V
AutoCorrect,OtherCorrectionsAutoAdd,Other Corrections Auto Add,Boolean,V
AutoCorrect,OtherCorrectionsExceptions,Other Corrections Exceptions,OtherCorrectionsExceptions,R_O
AutoCorrect,CorrectKeyboardSetting,Correct Keyboard Setting,Boolean,V
AutoCorrect,CorrectTableCells,Correct Table Cells,Boolean,V
AutoCorrect,DisplayAutoCorrectOptions,Display Auto Correct Options,Boolean,V
AutoCorrectEntries,Application,Application,Application,R_O
AutoCorrectEntries,Creator,Creator,Long,R_O
AutoCorrectEntries,Parent,Parent,Object,R_O
AutoCorrectEntries,_NewEnum,_New Enum,IUnknown,R_O
AutoCorrectEntries,Count,Count,Long,R_O
AutoCorrectEntry,Application,Application,Application,R_O
AutoCorrectEntry,Creator,Creator,Long,R_O
AutoCorrectEntry,Parent,Parent,Object,R_O
AutoCorrectEntry,Index,Index,Long,R_O
AutoCorrectEntry,Name,Name,String,V
AutoCorrectEntry,Value,Value,String,V
AutoCorrectEntry,RichText,Rich Text,Boolean,R_O
AutoTextEntries,Application,Application,Application,R_O
AutoTextEntries,Creator,Creator,Long,R_O
AutoTextEntries,Parent,Parent,Object,R_O
AutoTextEntries,_NewEnum,_New Enum,IUnknown,R_O
AutoTextEntries,Count,Count,Long,R_O
AutoTextEntry,Application,Application,Application,R_O
AutoTextEntry,Creator,Creator,Long,R_O
AutoTextEntry,Parent,Parent,Object,R_O
AutoTextEntry,Index,Index,Long,R_O
AutoTextEntry,Name,Name,String,V
AutoTextEntry,StyleName,Style Name,String,R_O
AutoTextEntry,Value,Value,String,V
Axes,Count,Count,Long,R_O
Axes,Application,Application,Object,R_O
Axes,Creator,Creator,Long,R_O
Axes,Parent,Parent,Object,R_O
Axis,AxisBetweenCategories,Axis Between Categories,Boolean,V
Axis,AxisGroup,Axis Group,XlAxisGroup,R_O
Axis,AxisTitle,Axis Title,AxisTitle,R_O
Axis,CategoryNames,Category Names,Variant,V
Axis,Crosses,Crosses,XlAxisCrosses,V
Axis,CrossesAt,Crosses At,Double,V
Axis,HasMajorGridlines,Has Major Gridlines,Boolean,V
Axis,HasMinorGridlines,Has Minor Gridlines,Boolean,V
Axis,HasTitle,Has Title,Boolean,V
Axis,MajorGridlines,Major Gridlines,Gridlines,R_O
Axis,MajorTickMark,Major Tick Mark,XlTickMark,V
Axis,MajorUnit,Major Unit,Double,V
Axis,LogBase,Log Base,Double,V
Axis,TickLabelSpacingIsAuto,Tick Label Spacing Is Auto,Boolean,V
Axis,MajorUnitIsAuto,Major Unit Is Auto,Boolean,V
Axis,MaximumScale,Maximum Scale,Double,V
Axis,MaximumScaleIsAuto,Maximum Scale Is Auto,Boolean,V
Axis,MinimumScale,Minimum Scale,Double,V
Axis,MinimumScaleIsAuto,Minimum Scale Is Auto,Boolean,V
Axis,MinorGridlines,Minor Gridlines,Gridlines,R_O
Axis,MinorTickMark,Minor Tick Mark,XlTickMark,V
Axis,MinorUnit,Minor Unit,Double,V
Axis,MinorUnitIsAuto,Minor Unit Is Auto,Boolean,V
Axis,ReversePlotOrder,Reverse Plot Order,Boolean,V
Axis,ScaleType,Scale Type,XlScaleType,V
Axis,TickLabelPosition,Tick Label Position,XlTickLabelPosition,V
Axis,TickLabels,Tick Labels,TickLabels,R_O
Axis,TickLabelSpacing,Tick Label Spacing,Long,V
Axis,TickMarkSpacing,Tick Mark Spacing,Long,V
Axis,Type,Type,XlAxisType,V
Axis,BaseUnit,Base Unit,XlTimeUnit,V
Axis,BaseUnitIsAuto,Base Unit Is Auto,Boolean,V
Axis,MajorUnitScale,Major Unit Scale,XlTimeUnit,V
Axis,MinorUnitScale,Minor Unit Scale,XlTimeUnit,V
Axis,CategoryType,Category Type,XlCategoryType,V
Axis,Left,Left,Double,R_O
Axis,Top,Top,Double,R_O
Axis,Width,Width,Double,R_O
Axis,Height,Height,Double,R_O
Axis,DisplayUnit,Display Unit,XlDisplayUnit,V
Axis,DisplayUnitCustom,Display Unit Custom,Double,V
Axis,HasDisplayUnitLabel,Has Display Unit Label,Boolean,V
Axis,DisplayUnitLabel,Display Unit Label,DisplayUnitLabel,R_O
Axis,Border,Border,ChartBorder,R_O
Axis,Format,Format,ChartFormat,R_O
Axis,Application,Application,Object,R_O
Axis,Creator,Creator,Long,R_O
Axis,Parent,Parent,Object,R_O
Axis,CategorySortOrder,Category Sort Order,XlCategorySortOrder,V
AxisTitle,Caption,Caption,String,V
AxisTitle,Characters,Characters,ChartCharacters,R_O
AxisTitle,HorizontalAlignment,Horizontal Alignment,Variant,V
AxisTitle,Left,Left,Double,V
AxisTitle,Orientation,Orientation,Variant,V
AxisTitle,Shadow,Shadow,Boolean,V
AxisTitle,Text,Text,String,V
AxisTitle,Top,Top,Double,V
AxisTitle,VerticalAlignment,Vertical Alignment,Variant,V
AxisTitle,ReadingOrder,Reading Order,Long,V
AxisTitle,Name,Name,String,R_O
AxisTitle,Parent,Parent,Object,R_O
AxisTitle,IncludeInLayout,Include In Layout,Boolean,V
AxisTitle,Position,Position,XlChartElementPosition,V
AxisTitle,Format,Format,ChartFormat,R_O
AxisTitle,Application,Application,Object,R_O
AxisTitle,Creator,Creator,Long,R_O
AxisTitle,Height,Height,Double,R_O
AxisTitle,Width,Width,Double,R_O
AxisTitle,Formula,Formula,String,V
AxisTitle,FormulaR1C1,Formula R1 C1,String,V
AxisTitle,FormulaLocal,Formula Local,String,V
AxisTitle,FormulaR1C1Local,Formula R1 C1 Local,String,V
Bibliography,Application,Application,Application,R_O
Bibliography,Creator,Creator,Long,R_O
Bibliography,Parent,Parent,Object,R_O
Bibliography,Sources,Sources,Sources,R_O
Bibliography,BibliographyStyle,Bibliography Style,String,V
Bookmark,Name,Name,String,R_O
Bookmark,Range,Range,Range,R_O
Bookmark,Empty,Empty,Boolean,R_O
Bookmark,Start,Start,Long,V
Bookmark,End,End,Long,V
Bookmark,Column,Column,Boolean,R_O
Bookmark,StoryType,Story Type,WdStoryType,R_O
Bookmark,Application,Application,Application,R_O
Bookmark,Creator,Creator,Long,R_O
Bookmark,Parent,Parent,Object,R_O
Bookmarks,_NewEnum,_New Enum,IUnknown,R_O
Bookmarks,Count,Count,Long,R_O
Bookmarks,DefaultSorting,Default Sorting,WdBookmarkSortBy,V
Bookmarks,ShowHidden,Show Hidden,Boolean,V
Bookmarks,Application,Application,Application,R_O
Bookmarks,Creator,Creator,Long,R_O
Bookmarks,Parent,Parent,Object,R_O
Border,Application,Application,Application,R_O
Border,Creator,Creator,Long,R_O
Border,Parent,Parent,Object,R_O
Border,Visible,Visible,Boolean,V
Border,ColorIndex,Color Index,WdColorIndex,V
Border,Inside,Inside,Boolean,R_O
Border,LineStyle,Line Style,WdLineStyle,V
Border,LineWidth,Line Width,WdLineWidth,V
Border,ArtStyle,Art Style,WdPageBorderArt,V
Border,ArtWidth,Art Width,Long,V
Border,Color,Color,WdColor,V
Borders,Application,Application,Application,R_O
Borders,Creator,Creator,Long,R_O
Borders,Parent,Parent,Object,R_O
Borders,_NewEnum,_New Enum,IUnknown,R_O
Borders,Count,Count,Long,R_O
Borders,Enable,Enable,Long,V
Borders,DistanceFromTop,Distance From Top,Long,V
Borders,Shadow,Shadow,Boolean,V
Borders,InsideLineStyle,Inside Line Style,WdLineStyle,V
Borders,OutsideLineStyle,Outside Line Style,WdLineStyle,V
Borders,InsideLineWidth,Inside Line Width,WdLineWidth,V
Borders,OutsideLineWidth,Outside Line Width,WdLineWidth,V
Borders,InsideColorIndex,Inside Color Index,WdColorIndex,V
Borders,OutsideColorIndex,Outside Color Index,WdColorIndex,V
Borders,DistanceFromLeft,Distance From Left,Long,V
Borders,DistanceFromBottom,Distance From Bottom,Long,V
Borders,DistanceFromRight,Distance From Right,Long,V
Borders,AlwaysInFront,Always In Front,Boolean,V
Borders,SurroundHeader,Surround Header,Boolean,V
Borders,SurroundFooter,Surround Footer,Boolean,V
Borders,JoinBorders,Join Borders,Boolean,V
Borders,HasHorizontal,Has Horizontal,Boolean,R_O
Borders,HasVertical,Has Vertical,Boolean,R_O
Borders,DistanceFrom,Distance From,WdBorderDistanceFrom,V
Borders,EnableFirstPageInSection,Enable First Page In Section,Boolean,V
Borders,EnableOtherPagesInSection,Enable Other Pages In Section,Boolean,V
Borders,InsideColor,Inside Color,WdColor,V
Borders,OutsideColor,Outside Color,WdColor,V
Break,Application,Application,Application,R_O
Break,Creator,Creator,Long,R_O
Break,Parent,Parent,Object,R_O
Break,Range,Range,Range,R_O
Break,PageIndex,Page Index,Long,R_O
Breaks,_NewEnum,_New Enum,IUnknown,R_O
Breaks,Count,Count,Long,R_O
Breaks,Application,Application,Application,R_O
Breaks,Creator,Creator,Long,R_O
Breaks,Parent,Parent,Object,R_O
Broadcast,Application,Application,Application,R_O
Broadcast,Parent,Parent,Object,R_O
Broadcast,AttendeeUrl,Attendee Url,String,R_O
Broadcast,State,State,MsoBroadcastState,R_O
Broadcast,Capabilities,Capabilities,Long,R_O
Broadcast,PresenterServiceUrl,Presenter Service Url,String,R_O
Broadcast,SessionID,Session ID,String,R_O
Browser,Application,Application,Application,R_O
Browser,Creator,Creator,Long,R_O
Browser,Parent,Parent,Object,R_O
Browser,Target,Target,WdBrowseTarget,V
BuildingBlock,Application,Application,Application,R_O
BuildingBlock,Creator,Creator,Long,R_O
BuildingBlock,Parent,Parent,Object,R_O
BuildingBlock,Index,Index,Long,R_O
BuildingBlock,Name,Name,String,V
BuildingBlock,Type,Type,BuildingBlockType,R_O
BuildingBlock,Description,Description,String,V
BuildingBlock,ID,ID,String,R_O
BuildingBlock,Category,Category,Category,R_O
BuildingBlock,Value,Value,String,V
BuildingBlock,InsertOptions,Insert Options,Long,V
BuildingBlockEntries,Application,Application,Application,R_O
BuildingBlockEntries,Creator,Creator,Long,R_O
BuildingBlockEntries,Parent,Parent,Object,R_O
BuildingBlockEntries,Count,Count,Long,R_O
BuildingBlocks,Application,Application,Application,R_O
BuildingBlocks,Creator,Creator,Long,R_O
BuildingBlocks,Parent,Parent,Object,R_O
BuildingBlocks,Count,Count,Long,R_O
BuildingBlockType,Application,Application,Application,R_O
BuildingBlockType,Creator,Creator,Long,R_O
BuildingBlockType,Parent,Parent,Object,R_O
BuildingBlockType,Index,Index,Long,R_O
BuildingBlockType,Name,Name,String,R_O
BuildingBlockType,Categories,Categories,Categories,R_O
BuildingBlockTypes,Application,Application,Application,R_O
BuildingBlockTypes,Creator,Creator,Long,R_O
BuildingBlockTypes,Parent,Parent,Object,R_O
BuildingBlockTypes,Count,Count,Long,R_O
CalloutFormat,Application,Application,Application,R_O
CalloutFormat,Creator,Creator,Long,R_O
CalloutFormat,Parent,Parent,Object,R_O
CalloutFormat,Accent,Accent,MsoTriState,V
CalloutFormat,Angle,Angle,MsoCalloutAngleType,V
CalloutFormat,AutoLength,Auto Length,MsoTriState,R_O
CalloutFormat,Border,Border,MsoTriState,V
CalloutFormat,Drop,Drop,Single,R_O
CalloutFormat,DropType,Drop Type,MsoCalloutDropType,R_O
CalloutFormat,Gap,Gap,Single,V
CalloutFormat,Length,Length,Single,R_O
CalloutFormat,Type,Type,MsoCalloutType,V
CanvasShapes,Application,Application,Application,R_O
CanvasShapes,Creator,Creator,Long,R_O
CanvasShapes,Parent,Parent,Object,R_O
CanvasShapes,Count,Count,Long,R_O
CanvasShapes,_NewEnum,_New Enum,IUnknown,R_O
CaptionLabel,Application,Application,Application,R_O
CaptionLabel,Creator,Creator,Long,R_O
CaptionLabel,Parent,Parent,Object,R_O
CaptionLabel,Name,Name,String,R_O
CaptionLabel,BuiltIn,Built In,Boolean,R_O
CaptionLabel,ID,ID,WdCaptionLabelID,R_O
CaptionLabel,IncludeChapterNumber,Include Chapter Number,Boolean,V
CaptionLabel,NumberStyle,Number Style,WdCaptionNumberStyle,V
CaptionLabel,ChapterStyleLevel,Chapter Style Level,Long,V
CaptionLabel,Separator,Separator,WdSeparatorType,V
CaptionLabel,Position,Position,WdCaptionPosition,V
CaptionLabels,Application,Application,Application,R_O
CaptionLabels,Creator,Creator,Long,R_O
CaptionLabels,Parent,Parent,Object,R_O
CaptionLabels,_NewEnum,_New Enum,IUnknown,R_O
CaptionLabels,Count,Count,Long,R_O
Categories,Application,Application,Application,R_O
Categories,Creator,Creator,Long,R_O
Categories,Parent,Parent,Object,R_O
Categories,Count,Count,Long,R_O
Category,Application,Application,Application,R_O
Category,Creator,Creator,Long,R_O
Category,Parent,Parent,Object,R_O
Category,Index,Index,Long,R_O
Category,Name,Name,String,R_O
Category,BuildingBlocks,Building Blocks,BuildingBlocks,R_O
Category,Type,Type,BuildingBlockType,R_O
CategoryCollection,Parent,Parent,Object,R_O
CategoryCollection,Count,Count,Long,R_O
CategoryCollection,Application,Application,Object,R_O
CategoryCollection,Creator,Creator,Long,R_O
Cell,Range,Range,Range,R_O
Cell,Application,Application,Application,R_O
Cell,Creator,Creator,Long,R_O
Cell,Parent,Parent,Object,R_O
Cell,RowIndex,Row Index,Long,R_O
Cell,ColumnIndex,Column Index,Long,R_O
Cell,Width,Width,Single,V
Cell,Height,Height,Single,V
Cell,HeightRule,Height Rule,WdRowHeightRule,V
Cell,VerticalAlignment,Vertical Alignment,WdCellVerticalAlignment,V
Cell,Column,Column,Column,R_O
Cell,Row,Row,Row,R_O
Cell,Next,Next,Cell,R_O
Cell,Previous,Previous,Cell,R_O
Cell,Shading,Shading,Shading,R_O
Cell,Borders,Borders,Borders,V
Cell,Tables,Tables,Tables,R_O
Cell,NestingLevel,Nesting Level,Long,R_O
Cell,WordWrap,Word Wrap,Boolean,V
Cell,PreferredWidth,Preferred Width,Single,V
Cell,FitText,Fit Text,Boolean,V
Cell,TopPadding,Top Padding,Single,V
Cell,BottomPadding,Bottom Padding,Single,V
Cell,LeftPadding,Left Padding,Single,V
Cell,RightPadding,Right Padding,Single,V
Cell,ID,ID,String,V
Cell,PreferredWidthType,Preferred Width Type,WdPreferredWidthType,V
Cells,_NewEnum,_New Enum,IUnknown,R_O
Cells,Count,Count,Long,R_O
Cells,Application,Application,Application,R_O
Cells,Creator,Creator,Long,R_O
Cells,Parent,Parent,Object,R_O
Cells,Width,Width,Single,V
Cells,Height,Height,Single,V
Cells,HeightRule,Height Rule,WdRowHeightRule,V
Cells,VerticalAlignment,Vertical Alignment,WdCellVerticalAlignment,V
Cells,Borders,Borders,Borders,V
Cells,Shading,Shading,Shading,R_O
Cells,NestingLevel,Nesting Level,Long,R_O
Cells,PreferredWidth,Preferred Width,Single,V
Cells,PreferredWidthType,Preferred Width Type,WdPreferredWidthType,V
Characters,_NewEnum,_New Enum,IUnknown,R_O
Characters,Count,Count,Long,R_O
Characters,First,First,Range,R_O
Characters,Last,Last,Range,R_O
Characters,Application,Application,Application,R_O
Characters,Creator,Creator,Long,R_O
Characters,Parent,Parent,Object,R_O
Chart,Parent,Parent,Object,R_O
Chart,HasTitle,Has Title,Boolean,V
Chart,ChartTitle,Chart Title,ChartTitle,R_O
Chart,DepthPercent,Depth Percent,Long,V
Chart,Elevation,Elevation,Long,V
Chart,GapDepth,Gap Depth,Long,V
Chart,HeightPercent,Height Percent,Long,V
Chart,Perspective,Perspective,Long,V
Chart,RightAngleAxes,Right Angle Axes,Variant,V
Chart,Rotation,Rotation,Variant,V
Chart,DisplayBlanksAs,Display Blanks As,XlDisplayBlanksAs,V
Chart,ChartGroups,Chart Groups,Object,R_O
Chart,ChartType,Chart Type,XlChartType,V
Chart,HasDataTable,Has Data Table,Boolean,V
Chart,PlotBy,Plot By,XlRowCol,V
Chart,HasLegend,Has Legend,Boolean,V
Chart,Legend,Legend,Legend,R_O
Chart,HasAxis,Has Axis,Variant,V
Chart,Walls,Walls,Walls,R_O
Chart,Floor,Floor,Floor,R_O
Chart,PlotArea,Plot Area,PlotArea,R_O
Chart,PlotVisibleOnly,Plot Visible Only,Boolean,V
Chart,ChartArea,Chart Area,ChartArea,R_O
Chart,AutoScaling,Auto Scaling,Boolean,V
Chart,DataTable,Data Table,DataTable,R_O
Chart,BarShape,Bar Shape,XlBarShape,V
Chart,SideWall,Side Wall,Walls,R_O
Chart,BackWall,Back Wall,Walls,R_O
Chart,ChartStyle,Chart Style,Variant,V
Chart,PivotLayout,Pivot Layout,Object,R_O
Chart,ShowDataLabelsOverMaximum,Show Data Labels Over Maximum,Boolean,V
Chart,ChartData,Chart Data,ChartData,R_O
Chart,Shapes,Shapes,Object,R_O
Chart,Application,Application,Object,R_O
Chart,Creator,Creator,Long,R_O
Chart,ShowReportFilterFieldButtons,Show Report Filter Field Buttons,Boolean,V
Chart,ShowLegendFieldButtons,Show Legend Field Buttons,Boolean,V
Chart,ShowAxisFieldButtons,Show Axis Field Buttons,Boolean,V
Chart,ShowValueFieldButtons,Show Value Field Buttons,Boolean,V
Chart,ShowAllFieldButtons,Show All Field Buttons,Boolean,V
Chart,CategoryLabelLevel,Category Label Level,XlCategoryLabelLevel,V
Chart,SeriesNameLevel,Series Name Level,XlSeriesNameLevel,V
Chart,ChartColor,Chart Color,Variant,V
ChartArea,Name,Name,String,R_O
ChartArea,Parent,Parent,Object,R_O
ChartArea,Shadow,Shadow,Boolean,V
ChartArea,Height,Height,Double,V
ChartArea,Left,Left,Double,V
ChartArea,Top,Top,Double,V
ChartArea,Width,Width,Double,V
ChartArea,Format,Format,ChartFormat,R_O
ChartArea,Application,Application,Object,R_O
ChartArea,Creator,Creator,Long,R_O
ChartBorder,Color,Color,Variant,V
ChartBorder,ColorIndex,Color Index,Variant,V
ChartBorder,LineStyle,Line Style,Variant,V
ChartBorder,Weight,Weight,Variant,V
ChartBorder,Application,Application,Object,R_O
ChartBorder,Creator,Creator,Long,R_O
ChartBorder,Parent,Parent,Object,R_O
ChartCategory,Parent,Parent,Object,R_O
ChartCategory,Name,Name,String,R_O
ChartCategory,IsFiltered,Is Filtered,Boolean,V
ChartCharacters,Parent,Parent,Object,R_O
ChartCharacters,Caption,Caption,String,V
ChartCharacters,Count,Count,Long,R_O
ChartCharacters,Font,Font,ChartFont,R_O
ChartCharacters,Text,Text,String,V
ChartCharacters,PhoneticCharacters,Phonetic Characters,String,V
ChartCharacters,Application,Application,Object,R_O
ChartCharacters,Creator,Creator,Long,R_O
ChartColorFormat,Parent,Parent,Object,R_O
ChartColorFormat,SchemeColor,Scheme Color,Long,V
ChartColorFormat,RGB,RGB,Long,R_O
ChartColorFormat,_Default,_Default,Long,R_O
ChartColorFormat,Type,Type,Long,R_O
ChartColorFormat,Application,Application,Object,R_O
ChartColorFormat,Creator,Creator,Long,R_O
ChartData,Workbook,Workbook,Object,R_O
ChartData,IsLinked,Is Linked,Boolean,R_O
ChartFillFormat,BackColor,Back Color,ChartColorFormat,R_O
ChartFillFormat,ForeColor,Fore Color,ChartColorFormat,R_O
ChartFillFormat,GradientColorType,Gradient Color Type,MsoGradientColorType,R_O
ChartFillFormat,GradientDegree,Gradient Degree,Single,R_O
